gid,no,instl_pupr,administ,instl_dtl,lo,la,tot_camera,pixel,instl_de,geometry
101035,19917,생활방범,경상남도 진주시청,경상남도 진주시 미천면 오방로 725,128.116178,35.299135,3,200,2022-11-21,POINT (128.116178 35.299135)
101036,19918,생활방범,경상남도 진주시청,경상남도 진주시 문산읍 소문길 54,128.167052,35.170184,4,200,2022-11-21,POINT (128.167052 35.170184)
101037,19919,차량방범,경상남도 진주시청,,128.16398,35.158795,4,200,2022-11-21,POINT (128.16398 35.158795)
101038,19920,생활방범,경상남도 진주시청,,128.040954,35.215906,3,200,2022-11-21,POINT (128.040954 35.215906)
101039,19921,생활방범,경상남도 진주시청,,128.08022,35.180593,3,200,2022-11-21,POINT (128.08022 35.180593)
101040,19922,생활방범,경상남도 진주시청,,128.08076,35.180217,3,200,2022-11-21,POINT (128.08076 35.180217)
101041,19923,생활방범,경상남도 진주시청,경상남도 진주시 망경로255번길 13 (망경동),128.080895,35.185226,2,200,2022-11-21,POINT (128.080895 35.185226)
101042,19924,생활방범,경상남도 진주시청,,128.165188,35.289946,3,200,2022-11-21,POINT (128.165188 35.289946)
101043,19925,생활방범,경상남도 진주시청,,128.089759,35.15157,3,200,2022-11-21,POINT (128.089759 35.15157)
101044,19926,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로12번길 9-1,128.14732,35.215176,4,200,2022-11-21,POINT (128.14732 35.215176)
101045,19927,생활방범,경상남도 진주시청,,128.150654,35.220341,3,200,2022-11-21,POINT (128.150654 35.220341)
101046,19928,생활방범,경상남도 진주시청,경상남도 진주시 금곡면 정자천로 67,128.177087,35.134413,2,200,2022-11-21,POINT (128.177087 35.134413)
101047,19929,생활방범,경상남도 진주시청,경상남도 진주시 호탄길34번길 17 (호탄동),128.117707,35.164616,3,200,2022-11-21,POINT (128.117707 35.164616)
101048,19930,생활방범,경상남도 진주시청,경상남도 진주시 진주대로500번길 35 (가좌동),128.10464,35.150337,4,200,2022-11-21,POINT (128.10464 35.150337)
101049,19931,생활방범,경상남도 진주시청,경상남도 진주시 비봉로 108 (상봉동),128.078589,35.200123,2,200,2022-11-21,POINT (128.078589 35.200123)
101050,19932,생활방범,경상남도 진주시청,경상남도 진주시 신평공원길25번길 3 (평거동),128.066094,35.171393,2,200,2022-11-21,POINT (128.066094 35.171393)
101051,19933,생활방범,경상남도 진주시청,경상남도 진주시 진양호로171번길 16 (평거동),128.056211,35.171231,2,200,2022-11-21,POINT (128.056211 35.171231)
101052,19934,생활방범,경상남도 진주시청,,128.061628,35.177047,2,200,2022-11-21,POINT (128.061628 35.177047)
101053,19935,생활방범,경상남도 진주시청,,128.101809,35.209809,2,200,2022-11-21,POINT (128.101809 35.209809)
101054,19936,차량방범,경상남도 진주시청,경상남도 진주시 도동로88번길 3 (상평동),128.128501,35.174712,2,200,2022-11-21,POINT (128.128501 35.174712)
101055,19937,차량방범,경상남도 진주시청,경상남도 진주시 공단로 158 (상평동),128.117071,35.175744,2,200,2022-11-21,POINT (128.117071 35.175744)
101056,19938,차량방범,경상남도 진주시청,,128.117747,35.17386,4,200,2022-11-21,POINT (128.117747 35.17386)
101057,19939,차량방범,경상남도 진주시청,경상남도 진주시 돗골로 96 (상평동),128.112502,35.176612,2,200,2022-11-21,POINT (128.112502 35.176612)
101058,19940,차량방범,경상남도 진주시청,경상남도 진주시 솔밭로 97 (상평동),128.107009,35.177999,2,200,2022-11-21,POINT (128.107009 35.177999)
101059,19941,차량방범,경상남도 진주시청,경상남도 진주시 돗골로 115 (상평동),128.111218,35.177611,2,200,2022-11-21,POINT (128.111218 35.177611)
101060,19942,차량방범,경상남도 진주시청,경상남도 진주시 상대로 145 (하대동),128.127746,35.184844,2,200,2022-11-21,POINT (128.127746 35.184844)
101061,19943,차량방범,경상남도 진주시청,,128.115891,35.193031,3,200,2022-11-21,POINT (128.115891 35.193031)
101062,19944,차량방범,경상남도 진주시청,,128.123695,35.193246,1,200,2022-11-21,POINT (128.123695 35.193246)
101063,19945,차량방범,경상남도 진주시청,경상남도 진주시 도동로 252 (하대동),128.121968,35.192983,2,200,2022-11-21,POINT (128.121968 35.192983)
101064,19946,차량방범,경상남도 진주시청,경상남도 진주시 모덕로30번길 2 (상대동),128.101664,35.18153,2,200,2022-11-21,POINT (128.101664 35.18153)
101065,19947,차량방범,경상남도 진주시청,,128.117523,35.182101,4,200,2022-11-21,POINT (128.117523 35.182101)
101066,19948,생활방범,경상남도 진주시청,경상남도 진주시 동진로 168 (상대동),128.110166,35.179678,1,200,2022-11-21,POINT (128.110166 35.179678)
101067,19949,차량방범,경상남도 진주시청,,128.112032,35.184171,2,200,2022-11-21,POINT (128.112032 35.184171)
101068,19950,차량방범,경상남도 진주시청,경상남도 진주시 대신로 202 (상대동),128.11768,35.178693,3,200,2022-11-21,POINT (128.11768 35.178693)
101069,19951,생활방범,경상남도 진주시청,경상남도 진주시 망경북길 58 (망경동),128.085141,35.186564,4,200,2022-11-21,POINT (128.085141 35.186564)
101070,19952,생활방범,경상남도 진주시청,,128.089955,35.170513,2,200,2022-11-21,POINT (128.089955 35.170513)
101071,19953,생활방범,경상남도 진주시청,경상남도 진주시 망경북길 16 (망경동),128.08051,35.185011,2,200,2022-11-21,POINT (128.08051 35.185011)
101072,19954,생활방범,경상남도 진주시청,경상남도 진주시 강남로265번길 15-2 (칠암동),128.088908,35.187947,2,200,2022-11-21,POINT (128.088908 35.187947)
101073,19955,생활방범,경상남도 진주시청,,128.0855,35.187553,2,200,2022-11-21,POINT (128.0855 35.187553)
101074,19956,생활방범,경상남도 진주시청,,128.084625,35.182264,3,200,2022-11-21,POINT (128.084625 35.182264)
101075,19957,생활방범,경상남도 진주시청,경상남도 진주시 천수로126번길 6-21 (주약동),128.087715,35.176635,2,200,2022-11-21,POINT (128.087715 35.176635)
101076,19958,생활방범,경상남도 진주시청,경상남도 진주시 망경남길66번길 1 (망경동),128.082772,35.183378,3,200,2022-11-21,POINT (128.082772 35.183378)
101077,19959,생활방범,경상남도 진주시청,경상남도 진주시 진주대로931번길 18-1 (강남동),128.082152,35.185508,2,200,2022-11-21,POINT (128.082152 35.185508)
101078,19960,생활방범,경상남도 진주시청,경상남도 진주시 강남로189번길 11 (칠암동),128.093332,35.184679,2,200,2022-11-21,POINT (128.093332 35.184679)
101079,19961,생활방범,경상남도 진주시청,경상남도 진주시 동진로50번길 6 (칠암동),128.096548,35.178622,2,200,2022-11-21,POINT (128.096548 35.178622)
101080,19962,생활방범,경상남도 진주시청,경상남도 진주시 강남로177번길 8-2 (칠암동),128.094266,35.183835,2,200,2022-11-21,POINT (128.094266 35.183835)
101081,19963,생활방범,경상남도 진주시청,,128.079033,35.180981,2,200,2022-11-21,POINT (128.079033 35.180981)
101082,19964,생활방범,경상남도 진주시청,경상남도 진주시 강남로95번길 16 (칠암동),128.096142,35.177376,2,200,2022-11-21,POINT (128.096142 35.177376)
101083,19965,생활방범,경상남도 진주시청,경상남도 진주시 망경로269번길 10 (망경동),128.082152,35.185508,1,200,2022-11-21,POINT (128.082152 35.185508)
101084,19966,생활방범,경상남도 진주시청,,128.082388,35.185437,2,200,2022-11-21,POINT (128.082388 35.185437)
101085,19967,생활방범,경상남도 진주시청,경상남도 진주시 망경로269번길 12 (망경동),128.082583,35.185607,1,200,2022-11-21,POINT (128.082583 35.185607)
101086,19968,생활방범,경상남도 진주시청,경상남도 진주시 천수로152번길 12 (망경동),128.086549,35.178283,1,200,2022-11-21,POINT (128.086549 35.178283)
101087,19969,생활방범,경상남도 진주시청,,128.086714,35.178443,1,200,2022-11-21,POINT (128.086714 35.178443)
101088,19970,생활방범,경상남도 진주시청,,128.091285,35.164258,1,200,2022-11-21,POINT (128.091285 35.164258)
101089,19971,생활방범,경상남도 진주시청,경상남도 진주시 대신로343번길 9 (하대동),128.115789,35.19117,4,200,2022-11-21,POINT (128.115789 35.19117)
101090,19972,생활방범,경상남도 진주시청,경상남도 진주시 석갑로84번길 18 (신안동),128.062173,35.17919,2,200,2022-11-21,POINT (128.062173 35.17919)
101091,19973,생활방범,경상남도 진주시청,,128.107511,35.212229,3,200,2022-11-21,POINT (128.107511 35.212229)
101092,19974,교통정보수집,경상남도 진주시청,,128.108089,35.149435,2,200,2022-11-21,POINT (128.108089 35.149435)
101093,19975,생활방범,경상남도 진주시청,"경상남도 진주시 신안로 155 (이현동, 동원연립주택)",128.067347,35.190894,4,200,2022-11-21,POINT (128.067347 35.190894)
101094,19976,생활방범,경상남도 진주시청,경상남도 진주시 창렬로 130-1 (상봉동),128.071616,35.198519,2,200,2022-11-21,POINT (128.071616 35.198519)
101095,19977,생활방범,경상남도 진주시청,,128.044784,35.166809,2,200,2022-11-21,POINT (128.044784 35.166809)
101096,19978,생활방범,경상남도 진주시청,경상남도 진주시 장대로44번길 9 (장대동),128.088448,35.195547,1,200,2022-11-21,POINT (128.088448 35.195547)
101097,19979,생활방범,경상남도 진주시청,경상남도 진주시 장대로44번길 9 (장대동),128.088531,35.195737,2,200,2022-11-21,POINT (128.088531 35.195737)
101098,19980,교통정보수집,경상남도 진주시청,"경상남도 진주시 진주역로96번길 15 (가좌동, 포레나 신진주)",128.113906,35.151771,6,200,2022-11-21,POINT (128.113906 35.151771)
101099,19981,생활방범,경상남도 진주시청,경상남도 진주시 모덕로275번길 15 (하대동),128.124134,35.190461,2,200,2022-11-21,POINT (128.124134 35.190461)
101100,19982,생활방범,경상남도 진주시청,,128.140441,35.184023,3,200,2022-11-21,POINT (128.140441 35.184023)
101101,19983,생활방범,경상남도 진주시청,,128.159985,35.173471,1,200,2022-11-21,POINT (128.159985 35.173471)
101102,19984,생활방범,경상남도 진주시청,,128.159878,35.173666,3,200,2022-11-21,POINT (128.159878 35.173666)
101103,19985,교통정보수집,경상남도 진주시청,"경상남도 진주시 초북로 95 (초전동, 힐스테이트 초전)",128.106198,35.212198,2,200,2022-11-21,POINT (128.106198 35.212198)
101104,19986,생활방범,경상남도 진주시청,경상남도 진주시 사봉면 산업단지로 49,128.27578,35.190045,4,200,2022-11-21,POINT (128.27578 35.190045)
101105,19987,교통정보수집,경상남도 진주시청,"경상남도 진주시 영천강로 60 (충무공동, 진주 포레스트 부영)",128.136305,35.167413,4,200,2022-11-21,POINT (128.136305 35.167413)
101106,19988,재난재해,경상남도 진주시청,,128.12157,35.258433,3,200,2022-11-21,POINT (128.12157 35.258433)
101107,19989,교통정보수집,경상남도 진주시청,경상남도 진주시 내동로 348 (가좌동),128.101847,35.150615,1,200,2022-11-21,POINT (128.101847 35.150615)
101108,19990,교통단속,경상남도 진주시청,경상남도 진주시 도동로 256 (하대동),128.121971,35.193167,1,200,2022-11-21,POINT (128.121971 35.193167)
101109,19991,교통정보수집,경상남도 진주시청,,128.120726,35.162766,2,200,2022-11-21,POINT (128.120726 35.162766)
101110,19992,차량방범,경상남도 진주시청,경상남도 진주시 가호방아길 29 (호탄동),128.117712,35.159306,2,200,2022-11-21,POINT (128.117712 35.159306)
101111,19993,교통단속,경상남도 진주시청,,128.099983,35.128887,4,200,2022-11-21,POINT (128.099983 35.128887)
101112,19994,재난재해,경상남도 진주시청,,128.187382,35.122709,1,200,2022-11-21,POINT (128.187382 35.122709)
101113,19995,재난재해,경상남도 진주시청,,128.05602,35.163384,1,200,2022-11-21,POINT (128.05602 35.163384)
101114,19996,재난재해,경상남도 진주시청,,128.187382,35.122709,1,200,2022-11-21,POINT (128.187382 35.122709)
101115,19997,어린이보호,경상남도 진주시청,,128.088078,35.199181,2,200,2022-11-21,POINT (128.088078 35.199181)
101116,19998,어린이보호,경상남도 진주시청,,128.087132,35.198764,2,200,2022-11-21,POINT (128.087132 35.198764)
101117,19999,어린이보호,경상남도 진주시청,경상남도 진주시 의병로 265 (봉래동),128.086353,35.200475,2,200,2022-11-21,POINT (128.086353 35.200475)
101118,20000,어린이보호,경상남도 진주시청,경상남도 진주시 촉석로 144 (인사동),128.077936,35.192481,1,200,2022-11-21,POINT (128.077936 35.192481)
101119,20001,어린이보호,경상남도 진주시청,경상남도 진주시 촉석로 146 (인사동),128.078786,35.192045,1,200,2022-11-21,POINT (128.078786 35.192045)
101120,20002,어린이보호,경상남도 진주시청,경상남도 진주시 촉석로 146-1 (인사동),128.079048,35.193054,1,200,2022-11-21,POINT (128.079048 35.193054)
101121,20003,어린이보호,경상남도 진주시청,,128.073699,35.194493,1,200,2022-11-21,POINT (128.073699 35.194493)
101122,20004,어린이보호,경상남도 진주시청,,128.074724,35.194679,1,200,2022-11-21,POINT (128.074724 35.194679)
101123,20005,어린이보호,경상남도 진주시청,,128.07414,35.194451,2,200,2022-11-21,POINT (128.07414 35.194451)
101124,20006,어린이보호,경상남도 진주시청,,128.075751,35.194004,1,200,2022-11-21,POINT (128.075751 35.194004)
101250,20132,생활방범,경상남도 진주시청,경상남도 진주시 진산로357번길 9-2 (장재동),128.09948,35.21739,2,200,2022-11-21,POINT (128.09948 35.21739)
101251,20133,어린이보호,경상남도 진주시청,경상남도 진주시 진산로358번길 13 (장재동),128.102602,35.217003,1,200,2022-11-21,POINT (128.102602 35.217003)
101252,20134,어린이보호,경상남도 진주시청,경상남도 진주시 진산로358번길 13 (장재동),128.102226,35.217103,3,200,2022-11-21,POINT (128.102226 35.217103)
101253,20135,생활방범,경상남도 진주시청,경상남도 진주시 솔밭로92번길 12 (상평동),128.108285,35.177403,2,200,2022-11-21,POINT (128.108285 35.177403)
101254,20136,생활방범,경상남도 진주시청,경상남도 진주시 남강로1141번길 18 (상평동),128.116849,35.169946,2,200,2022-11-21,POINT (128.116849 35.169946)
101255,20137,생활방범,경상남도 진주시청,경상남도 진주시 돗골로117번길 17 (상평동),128.110402,35.178585,2,200,2022-11-21,POINT (128.110402 35.178585)
101256,20138,생활방범,경상남도 진주시청,경상남도 진주시 큰들로 39 (상평동),128.107427,35.17094,2,200,2022-11-21,POINT (128.107427 35.17094)
